imsi,aerialway:pylon,aeroway:aerodrome,aeroway:helipad,aeroway:parking_position,aeroway:terminal,amenity:animal_breeding,amenity:arts_centre,amenity:atm,amenity:baby_hatch,amenity:bank,amenity:bar,amenity:bicycle_parking,amenity:bicycle_rental,amenity:bureau_de_change,amenity:bus_station,amenity:cafe,amenity:car_wash,amenity:childcare,amenity:cinema,amenity:clinic,amenity:college,amenity:community_centre,amenity:conference_centre,amenity:courthouse,amenity:dentist,amenity:doctors,amenity:drinking_water,amenity:events_venue,amenity:fast_food,amenity:fire_station,amenity:food_court,amenity:fountain,amenity:fuel,amenity:grave_yard,amenity:gym,amenity:hospital,amenity:ice_cream,amenity:internet_cafe,amenity:kindergarten,amenity:language_school,amenity:library,amenity:marketplace,amenity:motorcycle_parking,amenity:nightclub,amenity:park,amenity:parking,amenity:pharmacy,amenity:place_of_worship,amenity:police,amenity:post_office,amenity:prison,amenity:pub,amenity:public_building,amenity:recycling,amenity:restaurant,amenity:school,amenity:shelter,amenity:social_facility,amenity:studio,amenity:taxi,amenity:theatre,amenity:toilets,amenity:townhall,amenity:tuition,amenity:university,amenity:vending_machine,amenity:veterinary,amenity:waste_disposal,amenity:zoo,barrier:entrance,barrier:fence,barrier:gate,barrier:lift_gate,barrier:swing_gate,barrier:toll_booth,barrier:wall,boundary:administrative,boundary:borough,boundary:city,boundary:military,boundary:protected_area,boundary:suburb,boundary:village,building:apartment,building:central_office,building:church,building:civic,building:commercial,building:construction,building:farm,building:garage,building:government,building:house,building:hut,building:industrial,building:kindergarten,building:mosque,building:museum,building:office,building:public,building:residential,building:retail,building:roof,building:service,building:shed,building:sports_centre,building:stadium,building:supermarket,building:temple,building:terrace,building:train_station,building:warehouse,building:yes,craft:carpenter,craft:caterer,craft:electrician,craft:photographer,craft:plumber,craft:tailor,emergency:assembly_point,emergency:fire_hydrant,emergency:yes,highway:bus_stop,highway:construction,highway:crossing,highway:cycleway,highway:footway,highway:living_street,highway:motorway,highway:motorway_junction,highway:motorway_link,highway:path,highway:pedestrian,highway:primary,highway:primary_link,highway:residential,highway:secondary,highway:secondary_link,highway:service,highway:steps,highway:tertiary,highway:tertiary_link,highway:track,highway:traffic_signals,highway:trunk,highway:trunk_link,highway:unclassified,historic:building,historic:castle,historic:manor,historic:memorial,historic:monument,landuse:brownfield,landuse:commercial,landuse:construction,landuse:dyke,landuse:garages,landuse:grass,landuse:greenfield,landuse:industrial,landuse:meadow,landuse:orchard,landuse:plant_nursery,landuse:pumping_station,landuse:railway,landuse:recreation_ground,landuse:religious,landuse:reservoir,landuse:retail,leisure:amusement_arcade,leisure:fishing,leisure:garden,leisure:golf_course,leisure:horse_riding,leisure:nature_reserve,leisure:outdoor_seating,leisure:pitch,leisure:playground,leisure:swimming_pool,leisure:track,leisure:water_park,man_made:monitoring_station,man_made:surveillance,man_made:tower,man_made:water_tower,man_made:water_works,man_made:works,moving:moving,natural:coastline,natural:fell,natural:grass,natural:gully,natural:island,natural:river,natural:tree,natural:tree_row,natural:water,natural:wood,office:accountant,office:administrative,office:advertising_agency,office:architect,office:association,office:company,office:coworking,office:diplomatic,office:educational_institution,office:energy_supplier,office:estate_agent,office:financial,office:foundation,office:graphic_design,office:insurance,office:it,office:lawyer,office:newspaper,office:ngo,office:political_party,office:religion,office:research,office:telecommunication,office:therapist,office:travel_agent,office:yes,place:locality,place:neighbourhood,power:generator,power:line,power:plant,power:substation,power:tower,power:transformer,public_transport:Subway,public_transport:platform,public_transport:rail,public_transport:station,public_transport:stop_position,railway:construction,railway:disused,railway:light_rail,railway:station,railway:stop,shop:anime,shop:art,shop:bag,shop:bakery,shop:beauty,shop:beverages,shop:bicycle,shop:books,shop:camera,shop:car,shop:car_parts,shop:car_repair,shop:chemist,shop:chocolate,shop:clothes,shop:coffee,shop:computer,shop:convenience,shop:copyshop,shop:cosmetics,shop:deli,shop:department_store,shop:doityourself,shop:dry_cleaning,shop:electronics,shop:farm,shop:florist,shop:funeral_directors,shop:furniture,shop:garden_centre,shop:gas,shop:general,shop:gift,shop:greengrocer,shop:hairdresser,shop:hardware,shop:houseware,shop:jewelry,shop:kiosk,shop:laundry,shop:mall,shop:medical_supply,shop:mobile_phone,shop:motorcycle,shop:motorcycle_repair,shop:optician,shop:outdoor,shop:pastry,shop:pawnbroker,shop:perfumery,shop:pet,shop:photo,shop:radiotechnics,shop:rental,shop:shoes,shop:sports,shop:stationery,shop:supermarket,shop:tailor,shop:ticket,shop:toys,shop:travel_agency,shop:tyres,shop:variety_store,shop:water,shop:wholesale,shop:yes,sport:archery,sport:athletics,sport:badminton,sport:baseball,sport:basketball,sport:climbing,sport:field_hockey,sport:fitness,sport:futsal,sport:golf,sport:multi,sport:roller_skating,sport:rugby_union,sport:shooting,sport:skateboard,sport:soccer,sport:swimming,sport:tennis,sport:volleyball,telecom:exchange,tourism:artwork,tourism:attraction,tourism:camp_site,tourism:gallery,tourism:guest_house,tourism:hostel,tourism:hotel,tourism:information,tourism:motel,tourism:theme_park,tourism:yes,waterway:canal,waterway:drain,waterway:stream,label,pca_label,doc2vec_label
510018660266767,0,0,0,0,0,0,0,25,0,34,1,0,0,0,0,1,0,0,0,29,0,0,0,2,0,0,0,0,0,0,0,2,33,22,0,13,0,0,4,0,1,9,0,0,15,1,0,35,25,0,0,1,0,0,3,29,0,0,2,0,0,0,0,0,28,0,0,0,4,0,0,0,0,0,0,0,0,2,2,30,0,0,12,4,0,4,0,32,0,0,4,40,0,0,0,4,35,25,5,0,2,0,33,0,0,0,0,4,0,0,0,0,34,0,0,0,0,0,0,0,4,0,31,0,0,0,1,34,0,0,0,3,0,31,0,36,40,0,31,0,34,0,0,0,0,0,1,0,0,0,3,3,0,37,26,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,35,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,3,0,0,0,0,0,27,1,2,0,31,4,1,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,6,1,3,0,1,0,0,4,2,2,5
510011760776413,0,0,0,0,0,0,0,1,0,48,0,0,0,0,1,34,0,0,0,6,0,19,0,0,0,0,0,0,7,0,1,0,6,1,0,5,0,0,0,0,0,0,0,0,3,0,3,42,6,0,0,0,0,0,18,19,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,27,0,0,0,42,13,0,0,42,13,0,1,0,42,3,19,0,3,0,6,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,14,0,0,11,0,20,21,0,1,0,0,23,0,56,8,0,35,0,46,0,0,0,28,0,3,0,0,0,0,0,3,28,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,41,0,0,0,0,0,0,3,0,0,4,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,29,3,0,0,14,7,5,0,20,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,42,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,41,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,4,4,9
510018060309672,0,0,0,0,0,0,0,7,0,17,4,0,0,0,12,33,0,0,7,17,2,1,0,0,0,0,0,0,29,3,9,2,1,1,4,6,0,0,13,0,1,8,0,0,32,4,31,20,29,5,0,2,0,0,32,17,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,13,0,0,0,2,0,0,3,0,0,11,10,0,8,0,18,17,0,5,17,0,0,0,13,20,1,31,0,2,0,3,0,0,1,0,0,0,0,1,0,36,0,0,0,0,0,0,0,8,0,4,0,0,0,0,20,0,0,0,5,0,31,9,36,12,0,35,0,35,0,0,0,0,0,30,0,0,0,0,7,8,12,17,7,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,35,0,0,7,0,0,0,0,0,0,13,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,12,1,2,31,4,4,12,12,11,0,0,12,12,0,0,0,7,0,0,0,26,0,1,0,0,0,0,26,0,0,19,3,0,1,2,0,2,0,0,0,0,0,0,0,0,0,7,8,1,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,12,0,0,0,1,10,35,3,5,0,0,0,0,6,4,4,2
510011260335660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,3,0,0,1,0,0,0,0,17,0,0,0,0,25,0,0,2,0,0,32,0,4,30,33,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,27,0,0,0,37,0,0,0,24,28,0,0,0,0,0,0,0,0,30,17,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,33,0,0,2,0,0,0,43,15,0,47,0,30,0,0,0,39,0,17,0,0,0,0,0,0,0,20,0,0,0,0,41,0,0,0,17,0,13,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,34,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,9
510018710499988,0,0,0,0,0,0,0,3,0,31,0,0,0,1,0,7,0,0,1,64,2,45,0,0,0,0,0,0,4,10,1,0,4,0,0,6,0,0,37,0,0,13,0,0,9,3,0,78,10,8,0,0,0,0,7,45,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,30,0,32,1,0,2,61,0,0,0,37,77,3,25,0,1,0,9,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,7,6,0,1,0,0,0,4,61,0,0,0,0,0,35,28,79,26,0,15,0,62,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,12,0,0,0,0,0,57,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,54,0,0,1,28,4,0,7,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,12,9,9,6
510018260338502,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,19,32,14,0,0,0,0,0,0,0,15,0,2,0,0,1,0,33,0,0,18,0,0,1,0,0,3,5,1,73,0,1,1,0,0,0,2,73,0,0,14,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,19,1,15,0,19,0,0,0,64,0,0,0,16,59,0,55,0,20,1,1,0,2,2,1,14,0,0,0,1,55,0,0,0,0,0,0,0,0,19,21,0,0,0,1,75,0,0,0,0,1,35,0,75,3,0,35,0,69,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,7,49,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,69,0,0,0,21,3,2,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,49,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,33,0,0,0,0,0,0,0,9,9,9
510017060343203,1,0,0,0,0,0,2,2,0,1,2,0,0,0,0,2,2,0,45,14,0,2,0,0,0,0,0,0,3,2,1,0,0,0,0,60,0,0,18,0,0,0,0,0,0,13,0,50,0,0,0,0,0,0,4,43,0,0,0,2,0,0,0,0,51,0,0,0,3,0,0,0,0,0,0,0,0,29,0,0,0,0,29,45,0,0,0,44,0,0,0,35,0,0,0,17,50,0,52,0,45,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,2,44,31,0,0,0,2,68,0,0,0,2,2,47,0,82,23,0,65,0,53,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,13,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,12,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,53,0,0,0,31,0,1,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,13,0,0,0,0,0,0,0,4,4,6
510012060336331,0,0,0,0,0,0,0,2,0,15,0,0,0,0,3,2,0,0,0,72,3,2,0,0,0,0,0,0,1,31,0,0,3,1,0,6,0,0,29,0,0,38,0,0,25,1,0,72,29,33,0,0,0,0,0,73,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,2,0,0,1,67,1,0,0,5,72,1,1,0,0,0,27,0,0,26,0,0,0,0,0,0,7,0,0,0,0,0,0,33,12,2,1,0,0,0,25,67,0,0,0,0,0,40,1,76,31,0,35,0,74,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,0,0,26,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,37,0,0,0,37,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,9,9,0
510018360276910,0,0,0,0,0,0,53,42,0,51,50,0,0,0,0,50,0,0,44,0,0,0,0,0,0,0,0,0,40,40,0,0,42,0,0,46,0,0,43,0,0,0,0,0,0,0,1,41,40,2,0,0,0,0,50,24,0,0,0,0,44,0,0,0,5,0,0,0,0,0,0,40,40,0,0,0,0,1,0,0,0,0,15,15,0,4,0,0,0,0,0,47,0,0,0,43,40,2,40,1,0,0,42,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,2,0,4,0,0,0,1,44,0,0,0,1,0,5,0,58,51,0,52,0,45,0,0,0,2,0,0,0,0,0,0,0,1,0,0,19,0,0,0,1,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,39,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,4,42,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,54,0,0,0,0,0,0,0,3,3,8
510019360002255,0,0,0,0,0,0,4,4,0,38,0,0,0,0,0,10,0,0,0,21,4,1,0,0,1,0,0,0,2,0,10,0,1,0,0,4,0,0,6,0,0,1,0,0,20,2,7,49,1,1,1,0,0,0,12,28,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,1,9,0,35,1,0,0,23,0,0,0,0,42,0,37,0,32,15,0,0,2,5,2,0,0,0,0,1,55,0,0,0,0,0,0,0,0,0,27,1,0,0,35,48,0,0,0,2,4,41,0,60,4,0,39,0,42,0,0,0,0,1,2,0,0,0,0,0,0,25,29,27,0,0,0,0,34,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,38,0,0,0,0,0,18,0,0,15,0,0,0,0,0,13,4,0,16,2,0,0,0,12,0,0,0,0,1,0,0,0,0,1,0,0,18,0,0,0,0,0,4,0,0,37,27,17,27,18,25,0,0,27,18,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,10,0,0,0,6,25,0,0,0,1,0,0,7,4,4,7
510019610313192,0,0,0,0,0,0,0,26,0,54,0,0,0,0,0,67,0,0,3,70,42,0,0,0,0,0,0,0,5,1,4,0,2,1,0,3,0,0,9,0,0,1,0,0,31,0,13,76,8,4,2,0,0,0,40,47,1,0,0,42,0,0,0,0,2,42,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,2,47,0,4,0,43,42,0,0,74,0,0,0,7,76,0,75,0,42,25,0,0,4,3,0,0,0,0,38,2,76,0,0,0,0,0,0,0,3,0,36,0,0,0,28,75,0,0,0,46,24,74,0,73,8,0,76,0,58,0,0,0,0,0,31,0,0,0,0,3,0,57,47,73,0,0,0,0,7,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,33,0,0,0,0,0,52,0,0,70,0,0,0,0,0,1,18,0,20,4,0,0,0,5,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,48,0,0,45,36,46,67,24,29,0,0,67,24,0,0,0,25,0,0,0,3,0,1,0,0,0,0,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,75,0,0,0,0,0,0,1,5,5,4
510017710352858,19,0,0,0,0,0,0,2,0,51,1,0,0,0,0,47,0,0,1,4,0,42,0,0,0,0,0,0,11,0,1,1,1,1,0,7,0,0,29,0,0,0,0,0,1,2,7,68,1,0,0,0,0,0,5,23,0,3,41,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,41,0,0,17,0,6,0,0,7,7,0,1,0,48,0,0,0,68,0,0,0,10,68,0,48,0,1,0,1,0,0,1,1,0,0,0,0,0,65,0,0,0,0,0,0,0,1,0,7,0,0,0,0,44,41,0,0,0,1,13,0,86,10,0,48,0,69,0,0,0,42,0,1,0,0,0,0,0,1,9,3,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,59,0,3,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,50,7,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,7,0,7,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,48,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,1,0,0,0,0,2,3,42,0,0,0,1,0,0,0,19,22,0,0,0,0,0,0,0,9,9,4
510017660285767,0,0,1,0,0,0,4,16,0,34,6,0,0,4,10,18,0,0,7,20,3,2,0,10,2,0,0,0,18,2,14,11,13,5,1,16,1,0,16,0,7,8,0,0,31,11,16,30,20,11,1,3,0,0,24,27,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,5,6,0,0,0,0,3,0,18,0,0,9,8,0,11,0,31,11,0,5,34,0,0,0,15,28,10,27,0,7,4,14,0,0,1,0,3,0,0,4,1,36,0,0,0,0,0,0,1,10,4,30,0,0,0,6,29,0,0,0,4,4,35,2,44,31,0,34,0,32,0,0,0,5,0,16,0,3,3,2,18,0,31,22,8,0,0,0,4,3,0,0,21,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,35,0,0,0,0,0,29,0,0,2,0,0,0,0,0,2,22,0,22,6,0,0,0,1,0,0,0,0,0,16,0,0,0,19,0,0,25,0,0,0,0,4,24,3,11,12,30,12,12,10,30,0,0,12,10,0,0,0,10,0,0,0,7,0,2,0,0,0,0,7,0,0,32,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,6,12,0,0,0,0,0,0,0,4,0,0,10,4,0,0,0,0,10,0,2,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,8,1,0,7,2,14,27,5,7,0,8,0,0,7,4,4,5
510017460644309,2,0,0,0,0,0,2,10,0,16,6,0,0,0,1,51,0,0,3,18,4,19,0,0,42,21,0,0,7,2,1,0,4,44,0,14,0,0,56,0,0,9,0,0,10,49,48,79,4,3,0,0,0,0,15,76,0,0,0,44,0,0,6,0,6,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,24,66,5,5,0,11,2,0,0,35,0,0,0,16,79,0,13,0,60,10,4,0,1,50,0,0,0,0,0,0,79,0,0,0,0,0,0,0,46,1,8,0,0,0,6,86,0,0,0,0,48,25,0,87,51,0,62,0,65,0,11,0,0,0,13,0,0,0,0,0,0,10,12,13,0,0,0,0,14,0,0,13,0,9,0,0,2,0,0,0,0,0,0,0,1,4,43,0,0,0,0,52,0,0,0,19,0,0,0,0,0,9,0,0,13,0,0,0,0,0,2,9,0,8,3,0,2,3,2,0,1,0,0,8,4,0,0,0,3,0,0,13,0,0,0,0,0,9,0,0,11,8,7,15,9,14,0,0,15,9,0,0,0,6,0,0,1,0,0,4,0,0,2,0,3,0,0,57,0,0,0,0,6,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,53,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,3,0,0,0,6,59,0,0,0,3,7,0,0,5,5,8
510017860336042,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,12,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,71,4,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,1,0,0,0,0,64,0,0,64,0,16,0,0,1,0,0,0,0,0,71,0,0,0,19,0,0,0,67,1,0,0,0,4,0,9,0,76,71,16,0,0,2,0,1,0,0,0,0,19,0,0,0,0,0,0,0,12,0,19,0,0,0,0,5,30,6,65,0,0,0,0,72,71,0,47,0,25,0,0,0,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,34,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,74,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,1,4
510011960713757,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,0,0,25,0,0,2,0,0,36,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,10,35,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0,0,0,2,0,0,0,48,0,0,1,0,37,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,27,0,0,0,22,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9
